,rating,teks_setelah_prep
1461,2,jual fast respon bagus produk knowledgenya salah tulis deskripsi perhati barang kirim kecewa jual ramah sabar mohon tingkat update terang detail produk barang kirim terima kasih
1462,2,pakai langsumg error klaim garansi gimanatolong lazada membantuplease help
1463,2,packing menggunankan kayu kotak kardus televisi gores bolong untung kondisi televisi ana
1464,2,pakai muncul retur
1465,2,mohon bantu televisi nya mati layar lcd nya
1466,2,kirim puas televisi nya moga free hooq nya
1467,2,qualitas gambar pecah televisi gambar mulus
1468,2,bonus briket tolong kirim
1469,2,barang bagus paket gratis nya kirim
1470,2,flashdisk nya deteksi hp
1471,2,kirim kapasitas sedia gb transfer file lambat
1472,2,produk sesuai pesan kirim
1473,2,pertamatama kecewa kirim estimasi datang buka segel buka ya positif hdd tb murah
1474,2,hmm bagus baca file dicopy
1475,2,barang bagus sayang barang nyala nya tukar barang lazada kembali bentuk uang klem servis
1476,2,mohon maaf sebelumnyasaya beli codpas barang nya packing kayu nya bagus baiktetapi buka layar retaksaya klaim kembali barang lazadasaya kecewa pakai televisi lebaran idul adha inimohon ditindaklanjuti coocaterima kasih
1477,2,barang muas respon cepat jam kerja muas kirim pakai kayu aman banget coba sesuai recommended banget barang sellernya terimakasih coocaa terimakasih lazada
1478,2,kualitas layar bagus banding coocaa versi non smart televisi ukur install netflix app storenya
1479,2,mantap sih bohong inchi kardus cm kl inchi cmtp manakatanya pakai remote google asisten bisacuma
1480,2,material kokoh jelek sayang televisi netflix certified install aplikasi netflix pakai aplikasi tau sembarang device netflix error sesuai gambar lampir hubung netflix diberitahu
1481,2,harga nya oketp televisi terima daftar atas terbukakhawatir buka listnya qc kondisi lolos
1482,2,order tipe sg kirim tipe da proses aju kembali barang kecewa hatipikiran nyaman
1483,2,unbox barang cepat gambar bagus sesuai janji vip cardnya beli tanggal bayar langsung d bolak kardus nya cari kesana kemari vip card
1484,2,remote fungsi ya pakai batreinya
1485,2,kartu garansi paket kartu garansi kirim
1486,2,beli nomor telepon beli x nya langsung ganggu klik pesan duit ya
1487,2,tombol remote fungsi jaring hilang netflix
1488,2,tuk atv edit lokasiyjd chanel pindah nomor urut n dstjd chanel atv beranta set rurut chanel televisi dilihattlg pencerahany coocaa edit chanel atv
1489,2,barang sih ok kirim gratis ongkir pakau expedisi kura malas janjiin
1490,2,barang bagustapi bahan plastik ringkih kirim kurir cepat yapi sayang logistik lazada profesional layan konsumen barang bayar tanggal status siap serah kurireh iya siap bangetbaru diserahin kurir tanggal wow bangetyasudahlahhati ya kirim logistik lazadaestimasinya masuk akalluaaaamaaaaaa
1491,2,barang bagus kirim nya langsung kirim diam gudang jne
1492,2,sayang barang terima kondisi panel pecah televisi kemas plastik bubble wrap safety harap depa kemas safetyaman
1493,2,sisi ujung sudut gelap warna rata atur cahaya aplikasi youtube rujuk setting source input
1494,2,pesan flashsale biji packing kayu cek satu satu pecahhh sedih
1495,2,paket terima sore jam an buka malam jam an bungkus rapi packing kayu wraping buble plastic televisi nya nyala lampu indikator hijau pencet remotenya
1496,2,kirim cepat terima bubble warp packing kayu gambar deskripsi barang bagus terima barang sesuai gambar deskripsi barang tambah aplikasi market youtube browser kadang alami freeze kembali moga proses kembali barang jalan terima kasih lazada
1497,2,yah android televisi os nya coocaa susah aplikasi tambah nya appnya abal kepakek cm youtube kepakek mending mah kl gin harga useless osnya kl emang pakai youtube sih lumayan
1498,2,os android televisi
1499,2,pesan flashdisk kunci datang koq model kartu
1500,2,flasha isi file coba format isi file kecewa
1501,2,packing rapi barang cacat ujung flashdisk buka moga awet
1502,2,kecewa ultra fit kurang banget smp gb ambil gb gb kl emang tukar terimakasih
1503,2,kecewamasa paste file komputer sydi flashdisknya filenya kosongcuma folder
1504,2,data korupt pindah flasdisk
1505,2,pakai aduu data masuk
1506,2,kirim sesuai jadwalcuma barang nya pakai rusak coba connect
1507,2,packing botol pecah
1508,2,adaptor pakai
1509,2,terima televisi ny soundbar sesuai bundling promo jnjikan mohon tunjuk lazada ambil kantor jne kpda tugas gambar unggah tugas blang televisi
1510,2,go
1511,2,terima barang pasang sinyal kasih antena toyosaki kembali barang
1512,2,batu pakai minggu rusak pakai baik
1513,2,ko ya
1514,2,kurng memuaskn
1515,2,barang cepat sesuai deskripsi full logam sayang kapasitas gb asli hanay gb format gb harga segitu wajar sayang gb
1516,2,tulis sih nyata nya diceck format ulang pantesan murah
1517,2,bgus sih baca kadng cofy file baca
1518,2,flashdisknya rusak pakai nyimpen data
1519,2,tulis gb isi gb
1520,2,bagus nih sesuai mala baranganya jelek
1521,2,barang terima kap d retur malas sesuai harga trims
1522,2,isi sesuai pakai file corrupt
1523,2,isi gb fungsi normal kadang baca kadang
1524,2,maaf juragan barang kirim sesai gambar kondisi rusaksobek bawahsaya retur ganti
1525,2,barang cepat bngt packing nya rapih pas coba flashdisk nya komputer baca simpan gb coba mindahin video flashdisk tulis flashdisk rusak tukar butuh banget flashdisk nya msk sekolah tanggal juli mohon kerja sama ka
1526,2,kecewa ah barang korup
1527,2,sen gb kirim gb
1528,2,barang pakai format ulang
1529,2,kau nya super banget isi data eject sambung k laptop baca
1530,2,barang terima krim cd windows home bit driver software install daerah sulit cd windows original software
1531,2,kartu sd nya rusak pakai payah
1532,2,barangnyabbagus tapinbonus otg nya
1533,2,bangeett barang kali yah jakartariau em enak banget suara speakernya ngebass abizz kecewa deh beli speaker bluetooth polytron pma puuaass banget is the best la pokok
1534,2,barang cepat pes senin rabu packaging nya bagus kursor laptop bisa pakai mouse min
1535,2,barang terima bercak jamur layar lcd
1536,2,proses cepat malam pesan besok siang barang aman original baterai boros yahini coba pakai jam mode battery saver
1537,2,suara laptop ko berisik ya kipas hardisk nya
1538,2,obeng bohong tau beli
1539,2,file save buka filenya hilang
1540,2,file an its okey play d mp player okey gagal muncul nya no file tau ato harga nya sesuai kau nya ter nyata beda v milik
1541,2,pas transfer data hp usb hilang data data d transfer buka sih
1542,2,barang terima sayang part hilang
1543,2,dijadiin bootable
1544,2,masuk sih masuk filenya rusak
1545,2,flasdisk nya memori masukin file
1546,2,bli paket flashdisk hp gb tau nya gb kecewa sayng
1547,2,alhamdulillah barang packing buble wrap z kirim lumayan cepat hari z pesan siang besok siang alam belanja kirim cepat kurir ninja nya ramah beda kurir jne beli led d cek d pasang d setting langsung kurir
1548,2,kirim bagus pakai wrap pas buka tipi lengkung tinjau produk lumayan bagus harga segitu ragu dvb t dvb t
1549,2,kualitas suara muas ng tau televisi nya masalah suara stel volume dengar suara
1550,2,brang oktpi breket d jnjikan zoonkpdhal psan brang d mnit prtmaap mmang breket ny gdacma dya tarik
1551,2,maaf kak kasih ulas sempet nyoba sekaranggambarnya burem iya
1552,2,digital televisi nya nangkep ubtuk daerah purwokerto
1553,2,kamas rusak
1554,2,barang bagus beli flash sale harga rb bikin agakkecewa harga barang foash sale rb sesuai harga coret flash sale
1555,2,barang bagus beli flash sale harga rb bikin agakkecewa harga barang foash sale rb sesuai harga coret flash sale
1556,2,bagus batrai hari habis nama barang murah kualitas mahal suka iklan tah pakai
1557,2,murah teknologi ram gb rom gb lambat gsm untung baca dokumen pengaruh spek rendah
1558,2,packingnya bahaya packing kayu lapis buble wrap
1559,2,maaf barang sempet coba kemarin barang alat lengkap sayang kualitas warna gambar televisi buram mengecewakansaya pesan coba kirim barang repot barang terima tukar terus
1560,2,remote televisi nya fungsi mohon tukar
1561,2,gambar jernih ya beli ichiko
1562,2,terima kasih kerja smax barangx terima brangx bgus lecet syangx remotx pakai brfungsi y tolong beritahu nomor kode
1563,2,televisi terima selamat kecewa bonus kartu perdana smartfren gb buka sisa sampulx sajapencuriiii
1564,2,alhamdulillah produk pesan mi smart televisi nya kecewa kasih kertas smartfren bolong kartu kualitas produk setup konektivitas jaring wifi multimedia flashdisk port usb baca sedikit diapain ni televisi konek usb baca wifi sungguh ribet banyak smart tv samsung tcl or brand televisi simpel menu alternatif plus fitur ribet
1565,2,flashdisk nya dpake file d pindah keflasdisk baca alhasil file rusak
1566,2,kecewa
1567,2,gb gb kecewa
1568,2,pakai minggu flashdisk eror write protected hapus file format
1569,2,cobabisa lagu an ratus lagu
1570,2,ko kapasitas kamera tukar
1571,2,hd colok televisi
1572,2,fd nya errorr
1573,2,plashdisk simpan file file simpan menampilk datagabisa buka kacau eror coba leptop komputer kacau
1574,2,flash disk dipakaiotg dipakaigmn mengembalikanlain kali kirim cek
1575,2,barang kabel otg fungsi x beli toko
1576,2,suwe nih lazada fair ketik ulas tampil hapus inti kecewa tablet layar sensitif mesti tekan keras itu kadang tanggap layar sensitif layar atm bikin kesel hank inti buang buang uang awas ya lazada hapus komennya
1577,2,kirim paket laptop lindung kayu bahaya khawatir jalan goncangan jatuh tumpu barang lebih
1578,2,cepat korup
1579,2,flashdisk pakai rusak data hilang
1580,2,terima kasih barang ulas flash drive sesuai gambar isi beda tera flash drive tidak-apa-apa alhamdulillah harga barang kirim sellernya respon lebih bagus
1581,2,jual jujur ka dipaksain emang pesan gb datangny gb takut dosa ya d retur malas takut uang kali kecewa langgan boskuuuuu
1582,2,pesan gb dtng gb jual jujur
1583,2,isi fd nya gb gb sesuai respon lambat kirim telat
1584,2,film masuk flashdisk it langsung rusak filenya coba data at foto siih takut rusak smuaaa
1585,2,kecewaaa pas nyobain masukin data lancar pas mindahin data nya data data hilang data yasudahlah
1586,2,kualitas harga
1587,2,pakai nya
1588,2,koq tulis kardus gb fdnya gb ya
1589,2,baguszzzzz nda simpan file
1590,2,
1591,2,barang skli d gunakn bhkn skdar mngisi lagu
1592,2,respon baguspengiriman lamatapi barang selamat
1593,2,flashdisk simpan file video hilang hapus
1594,2,barang ny error alias ngebleng
1595,2,barangya rusak fungsi error banget
1596,2,real pic sihtp cocok dsoket hp sykekecilanjadi pakai
1597,2,barang ko samsung putih ya pesan barang bedadua dua putih
1598,2,fungsi
1599,2,simpan file
1600,2,file hilang
1601,2,kemas buka alamat kemaren
1602,2,tempat tulis gb flashdisk nya tulis gbgk sesuai
1603,2,barang terima cacat bnyak gores tukar
1604,2,hdmi nya masukin anycast dongle
1605,2,coba hidup yah posisisi cas nyala batrey on offin nyala tolong jelas kunci buka
1606,2,kecewa kirim lambat sekaliiiii kondisi barang
1607,2,fungsi proses baca
1608,2,barang bagus kirim
1609,2,kunci produk microsoft nya mana ya pakai
1610,2,hilang
1611,2,suka produk produk terima cacat keluh chat acer nya acuh berteletele perihal cacat produk terima maksud hati ganti barang paksa refund dana jual acer nya peduli customer cacat pokok terima untung lazada kembali dana terima kasih lazada lindung customer nya
1612,2,barang ny si bagus rumah lambat kaya siput
1613,2,isi kumpul video anak lihat youtube kualitas video bagus
1614,2,free instal eh pas pakai nampak windows instal versi trial permanen kecewa belanja sia keluar uang instal windwos nya
1615,2,jalangmn bos bagus
1616,2,fungsi flashdisknyabengkok
1617,2,seler recomended colok acdc nya beda cek
1618,2,colok televisi antena semut y gambar
1619,2,tolong lazada ikutin prosedur ditanggapitentang barang rusak membelibelom pengembaliannnya
1620,2,barang pas cek ko gb iya kesal lh
1621,2,baterai nya cepat habis charge nyterum pasang nya rapi ya cek moga lemod
1622,2,garis laptop nya ganti prodoct ya
1623,2,remot baud buku pandu nya
1624,2,barang uji coba
1625,2,flash disk skripsi pakai flash disk baca format mplagu mphanya pakai dokumen sajabagaimana burao shop
1626,2,barang palsu alias kau isi
1627,2,barang nya jelek isi lagu hilang
1628,2,paking rapi sayang barang eror
1629,2,kecewa bang ya harap barang murah wkwkwkwkk
1630,2,pesan gb gb
1631,2,dimasukin file file nya error baca
1632,2,kecewaa
1633,2,barang lapor datanggmn sih
1634,2,gmana sih diisiin laguu
1635,2,barang nya sih ok pas pakai mindahin kartu memori flasdisk nya ehh buka hilang rusak file
1636,2,barang coba dipakairusak
1637,2,kecewa barudi pakai kali flasdisk format
1638,2,flasdiskx eror truss stelah isi file file trsebut hilang kecewa
1639,2,pas pesan barang pas eh barang ganti model lai harga nya mura kompensasi apa kabar
1640,2,pict deskripsi cruzer switch kirim cruzer blade kecewa
1641,2,kecewa lazada sedia layan cicil kartu kredit praktek tagih konfirmasi kes jebak konsumen
1642,2,alhamdulillah televisi nya selamat dikalimantan kirim sesuai pesan
1643,2,laptop nya tes cas connect laptop kecewa cas ganti terima kasih
1644,2,magic pointer compatible yaa
1645,2,mayan harga segitu mh sayangny otgny makeny rada bkin ksl soalny kadang kg kbaca untung d pc kbaca
1646,2,pengirimanya
1647,2,colok hp android baca ya laptop aman
1648,2,flashdisknya error baca komputer
1649,2,pakai
1650,2,pesan gb terima gb
1651,2,kecewa pakai terima file pindah kecewa berat
1652,2,d pakai tape mobil
1653,2,barang terima kondisi pakai windows up sesuai deskripsi sayangny baca hp android
1654,2,bangsat bener ni barang sesuai nyata anjing bener jual
1655,2,ko baca ya
1656,2,barang rusak baca hp
1657,2,pesan hardisk tanggal juni fasilitas gosend hari mohon proses
1658,2,kabel otg nya rusak pakai
1659,2,format bingung apain
1660,2,wkwk bayang
1661,2,layarscreen nya pecah barang kembali semart komp tunggu laptop kirim sesuai minta
1662,2,produk abal abal nge save file tulis simpan buka
1663,2,klau nyimpan file flashdisk baca heran sma flashdisknya mohon tolong cekperbaiki produk ya kewa bel
1664,2,kecewa
1665,2,masalah komputer buka
1666,2,download mp
1667,2,proses mesan mudah kirim cepat barang luar bagus dalem pindah file simpan file hilang korup file masuk hilang file simpan rekomen mending beli langsung toko gadgetaksesoris
1668,2,flashdisk sesuaitertulish flashdisk gb sesuai isinyasemua file masuk erorgimana ya min
1669,2,barang terima flashdisk gb tawar gb tulis dicover flashdisk gb
1670,2,pesan bayar produk eh produk mohon proses untk kembali dana
1671,2,salah kirim beda barangbukan flashdisk
1672,2,sesuai sih tulis gb file nya korut ahh mindahin film bisa gb situ ruang simpan nya gb nya gb
1673,2,pc baca normal play tape mobil speaker aktif baca aneh
1674,2,produk terima sesuai spesifikasi
1675,2,barang aspal
1676,2,copy file rusak competible hp
1677,2,pc lancar coba audio mobil unsupported file aneh
1678,2,beli flashdisknamun salah satu rusak
1679,2,buruk barang rusak
1680,2,barang terima pungsi hp tukar kah
1681,2,kecewa flesdisk nya sekli
1682,2,flasnya tidk fungsi
1683,2,terima laptop lazada nih admin tanda putih laptop yasepertinya pegang mudah laptop awet
1684,2,produk lcd deadpixel buka kotak kurir kotak rusa
1685,2,barang bagus sesuai gambai kaset
1686,2,barang kirim sesuai display display warna merah kirim warna biru untung brgnya normal kirim banget molor estimasi barang terima trima kasih
1687,2,gb
1688,2,barang sesuai estimasi sayang otg nya fungsi
1689,2,bagus sih kaki patah
1690,2,mesan minggu ko skarng dtng
1691,2,unit tengah pakai mouse bergeraklayar nyala operasional coba batrai lepas nyala informasi display batrai jam dadak mati
